contestant_id,season_number,contestant_name,Episode,Wig_Removed,Death_Drop,Outfit_Reveal,Quality_of_outfit,Merle,Michelle,Santino,Ross,Carson,Do_they_know_words,Outfit_Reveal_1,Gender,Race,Body_Type,Type_Queen,Sewing,Dancing,Singing,Lip_Sync_Ass,Expressed_Hardship,episode_number,episode_airdate,episode_title,episode_type,episode_maxi_challenge_type,numqueen,sumqueen,contestant_entrance,age,hometown_city,hometown_state,season_outcome,handle_instagram,handle_twitter,numepisode,episode_placement,OUTCOME_LOSS,season,nickname,runwaytheme,minic,minicw1,minicw2,minicw3,bottom1,bottom2,bottom3,bottom4,bottom5,bottom6,lipsyncartist,lipsyncsong,eliminated1,eliminated2,notes,airdate,special,finale,numqueens,rank,contestant,outcome,eliminated,participant,minichalw,penultimate,dob,hometown,minicwins,numcontests,perc_high,perc_win,perc_winhigh,perc_low,perc_btm,perc_lowbtm,num_high,num_win,num_winhigh,num_btm,num_low,num_lowbtm,db_score,points,ppe
12,2,Raven,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,1,0,2,02/08/2010,Starbootylicious,Competition,Dancing,12,9,3,30,Riverside,California,2,itsravenhunty_,RavenHUNTY,12,BTM2,0,S02,Starbootylicious,High-Class Drag,Turn RuPaul doll from lady to a tramp,Sahara Davenport,Pandora Boxx,,Raven,Nicole Paige Brooks,,,,,En Vogue,My Lovin' (You're Never Gonna Get It),Nicole Paige Brooks,,,2010-02-08,0,0,11,2,Raven,BTM,0,1,0,0,7037,"Riverside, California",3,9,0.333333333,0.222222222,0.555555556,0,0.222222222,0.222222222,3,2,5,2,0,2,3,3,0.333333333
12,2,Raven,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,1,0,1,1,0,3,02/15/2010,Country Queens,Competition,Acting,12,9,3,30,Riverside,California,2,itsravenhunty_,RavenHUNTY,12,BTM2,0,S02,Country Queens,Denim and Diamond Couture,"""Chicken or what?"" eating contest",Mystique Summers Madison,Morgan McMichaels,,Mystique Summers Madison,Raven,,,,,Wynonna Judd,I Hear You Knockin',Mystique Summers Madison,,,2010-02-15,0,0,10,2,Raven,BTM,0,1,0,0,7037,"Riverside, California",3,9,0.333333333,0.222222222,0.555555556,0,0.222222222,0.222222222,3,2,5,2,0,2,3,3,0.333333333
12,2,Raven,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,1,0,1,1,0,4,02/22/2010,The Snatch Game,Competition,Snatch Game,12,9,3,30,Riverside,California,2,itsravenhunty_,RavenHUNTY,12,SAFE,0,S02,The Snatch Game,Personal Style,The Queen is Right,Raven,,,Sonique,Morgan McMichaels,,,,,Stacey Q,Two of Hearts,Sonique,,Debut of the snatch game,2010-02-22,0,0,9,2,Raven,SAFE,0,1,1,0,7037,"Riverside, California",3,9,0.333333333,0.222222222,0.555555556,0,0.222222222,0.222222222,3,2,5,2,0,2,3,3,0.333333333
12,2,Raven,5,0,1,1,1,0,1,0,1,1,1,1,0,0,0,2,1,0,1,1,0,5,03/01/2010,Here Comes the Bride,Competition,Sewing,12,9,3,30,Riverside,California,2,itsravenhunty_,RavenHUNTY,12,HIGH,0,S02,Here Comes the Bride,,Decorate a box in your drag style,Raven,,,Morgan McMichaels,Sahara Davenport,,,,,Martha Wash,Carry On,Morgan McMichaels,,,2010-03-01,0,0,8,2,Raven,HIGH,0,1,1,0,7037,"Riverside, California",3,9,0.333333333,0.222222222,0.555555556,0,0.222222222,0.222222222,3,2,5,2,0,2,3,3,0.333333333
12,2,Raven,6,0,1,0,0,0,1,0,1,1,1,0,0,0,0,2,1,0,1,1,0,6,03/08/2010,Rocker Chicks,Competition,Singing,12,9,3,30,Riverside,California,2,itsravenhunty_,RavenHUNTY,12,HIGH,0,S02,Rocker Chicks,,Give a wig a glam rock makeover,Pandora Boxx,,,Jujubee,Sahara Davenport,,,,,Alannah Myles,Black Velvet,Sahara Davenport,,,2010-03-08,0,0,7,2,Raven,HIGH,0,1,0,0,7037,"Riverside, California",3,9,0.333333333,0.222222222,0.555555556,0,0.222222222,0.222222222,3,2,5,2,0,2,3,3,0.333333333
13,2,Jujubee,1,0,0,0,0,1,1,0,1,0,1,0,0,3,0,0,0,0,0,1,1,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,4,25,Boston,Massachusetts,3,jujubeeonline,jujuboston,12,SAFE,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,3,Jujubee,SAFE,0,1,0,0,8938,"Boston, Massachusetts",1,9,0.222222222,0,0.222222222,0.111111111,0.333333333,0.444444444,2,0,2,3,1,4,-5,-5,-0.555555556
13,2,Jujubee,2,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,1,2,02/08/2010,Starbootylicious,Competition,Dancing,12,9,4,25,Boston,Massachusetts,3,jujubeeonline,jujuboston,12,HIGH,0,S02,Starbootylicious,High-Class Drag,Turn RuPaul doll from lady to a tramp,Sahara Davenport,Pandora Boxx,,Raven,Nicole Paige Brooks,,,,,En Vogue,My Lovin' (You're Never Gonna Get It),Nicole Paige Brooks,,,2010-02-08,0,0,11,3,Jujubee,SAFE,0,1,0,0,8938,"Boston, Massachusetts",1,9,0.222222222,0,0.222222222,0.111111111,0.333333333,0.444444444,2,0,2,3,1,4,-5,-5,-0.555555556
13,2,Jujubee,3,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,1,3,02/15/2010,Country Queens,Competition,Acting,12,9,4,25,Boston,Massachusetts,3,jujubeeonline,jujuboston,12,SAFE,0,S02,Country Queens,Denim and Diamond Couture,"""Chicken or what?"" eating contest",Mystique Summers Madison,Morgan McMichaels,,Mystique Summers Madison,Raven,,,,,Wynonna Judd,I Hear You Knockin',Mystique Summers Madison,,,2010-02-15,0,0,10,3,Jujubee,SAFE,0,1,0,0,8938,"Boston, Massachusetts",1,9,0.222222222,0,0.222222222,0.111111111,0.333333333,0.444444444,2,0,2,3,1,4,-5,-5,-0.555555556
13,2,Jujubee,4,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,1,1,4,02/22/2010,The Snatch Game,Competition,Snatch Game,12,9,4,25,Boston,Massachusetts,3,jujubeeonline,jujuboston,12,LOW,0,S02,The Snatch Game,Personal Style,The Queen is Right,Raven,,,Sonique,Morgan McMichaels,,,,,Stacey Q,Two of Hearts,Sonique,,Debut of the snatch game,2010-02-22,0,0,9,3,Jujubee,LOW,0,1,0,0,8938,"Boston, Massachusetts",1,9,0.222222222,0,0.222222222,0.111111111,0.333333333,0.444444444,2,0,2,3,1,4,-5,-5,-0.555555556
13,2,Jujubee,5,0,0,1,1,0,1,0,1,1,1,1,0,3,0,0,0,0,0,1,1,5,03/01/2010,Here Comes the Bride,Competition,Sewing,12,9,4,25,Boston,Massachusetts,3,jujubeeonline,jujuboston,12,HIGH,0,S02,Here Comes the Bride,,Decorate a box in your drag style,Raven,,,Morgan McMichaels,Sahara Davenport,,,,,Martha Wash,Carry On,Morgan McMichaels,,,2010-03-01,0,0,8,3,Jujubee,HIGH,0,1,0,0,8938,"Boston, Massachusetts",1,9,0.222222222,0,0.222222222,0.111111111,0.333333333,0.444444444,2,0,2,3,1,4,-5,-5,-0.555555556
13,2,Jujubee,6,1,0,0,1,0,1,0,1,1,1,0,0,3,0,0,0,0,0,1,1,6,03/08/2010,Rocker Chicks,Competition,Singing,12,9,4,25,Boston,Massachusetts,3,jujubeeonline,jujuboston,12,BTM2,0,S02,Rocker Chicks,,Give a wig a glam rock makeover,Pandora Boxx,,,Jujubee,Sahara Davenport,,,,,Alannah Myles,Black Velvet,Sahara Davenport,,,2010-03-08,0,0,7,3,Jujubee,BTM,0,1,0,0,8938,"Boston, Massachusetts",1,9,0.222222222,0,0.222222222,0.111111111,0.333333333,0.444444444,2,0,2,3,1,4,-5,-5,-0.555555556
14,2,Sahara Davenport,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,5,25,New York,New York,7,,,12,BTM2,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,7,Sahara Davenport,BTM,0,1,0,0,9117,"New York, New York",1,6,0,0.166666667,0.166666667,0,0.5,0.5,0,1,1,3,0,3,-4,-4,-0.666666667
14,2,Sahara Davenport,2,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,2,02/08/2010,Starbootylicious,Competition,Dancing,12,9,5,25,New York,New York,7,,,12,WIN,0,S02,Starbootylicious,High-Class Drag,Turn RuPaul doll from lady to a tramp,Sahara Davenport,Pandora Boxx,,Raven,Nicole Paige Brooks,,,,,En Vogue,My Lovin' (You're Never Gonna Get It),Nicole Paige Brooks,,,2010-02-08,0,0,11,7,Sahara Davenport,WIN,0,1,0,0,9117,"New York, New York",1,6,0,0.166666667,0.166666667,0,0.5,0.5,0,1,1,3,0,3,-4,-4,-0.666666667
14,2,Sahara Davenport,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,3,02/15/2010,Country Queens,Competition,Acting,12,9,5,25,New York,New York,7,,,12,SAFE,0,S02,Country Queens,Denim and Diamond Couture,"""Chicken or what?"" eating contest",Mystique Summers Madison,Morgan McMichaels,,Mystique Summers Madison,Raven,,,,,Wynonna Judd,I Hear You Knockin',Mystique Summers Madison,,,2010-02-15,0,0,10,7,Sahara Davenport,SAFE,0,1,0,0,9117,"New York, New York",1,6,0,0.166666667,0.166666667,0,0.5,0.5,0,1,1,3,0,3,-4,-4,-0.666666667
14,2,Sahara Davenport,4,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,4,02/22/2010,The Snatch Game,Competition,Snatch Game,12,9,5,25,New York,New York,7,,,12,SAFE,0,S02,The Snatch Game,Personal Style,The Queen is Right,Raven,,,Sonique,Morgan McMichaels,,,,,Stacey Q,Two of Hearts,Sonique,,Debut of the snatch game,2010-02-22,0,0,9,7,Sahara Davenport,SAFE,0,1,0,0,9117,"New York, New York",1,6,0,0.166666667,0.166666667,0,0.5,0.5,0,1,1,3,0,3,-4,-4,-0.666666667
14,2,Sahara Davenport,5,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,5,03/01/2010,Here Comes the Bride,Competition,Sewing,12,9,5,25,New York,New York,7,,,12,BTM2,0,S02,Here Comes the Bride,,Decorate a box in your drag style,Raven,,,Morgan McMichaels,Sahara Davenport,,,,,Martha Wash,Carry On,Morgan McMichaels,,,2010-03-01,0,0,8,7,Sahara Davenport,BTM,0,1,0,0,9117,"New York, New York",1,6,0,0.166666667,0.166666667,0,0.5,0.5,0,1,1,3,0,3,-4,-4,-0.666666667
14,2,Sahara Davenport,6,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,6,03/08/2010,Rocker Chicks,Competition,Singing,12,9,5,25,New York,New York,7,,,12,ELIM,1,S02,Rocker Chicks,,Give a wig a glam rock makeover,Pandora Boxx,,,Jujubee,Sahara Davenport,,,,,Alannah Myles,Black Velvet,Sahara Davenport,,,2010-03-08,0,0,7,7,Sahara Davenport,BTM,1,1,0,0,9117,"New York, New York",1,6,0,0.166666667,0.166666667,0,0.5,0.5,0,1,1,3,0,3,-4,-4,-0.666666667
15,2,Morgan McMichaels,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,1,1,0,1,0,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,6,28,Mira Loma,California,8,morganmcmichaels,morganmcmichael,12,WIN,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,8,Morgan McMichaels,WIN,0,1,0,0,7818,"Mira Loma, California",1,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
15,2,Morgan McMichaels,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,3,1,1,0,1,0,2,02/08/2010,Starbootylicious,Competition,Dancing,12,9,6,28,Mira Loma,California,8,morganmcmichaels,morganmcmichael,12,SAFE,0,S02,Starbootylicious,High-Class Drag,Turn RuPaul doll from lady to a tramp,Sahara Davenport,Pandora Boxx,,Raven,Nicole Paige Brooks,,,,,En Vogue,My Lovin' (You're Never Gonna Get It),Nicole Paige Brooks,,,2010-02-08,0,0,11,8,Morgan McMichaels,SAFE,0,1,0,0,7818,"Mira Loma, California",1,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
15,2,Morgan McMichaels,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,3,1,1,0,1,0,3,02/15/2010,Country Queens,Competition,Acting,12,9,6,28,Mira Loma,California,8,morganmcmichaels,morganmcmichael,12,SAFE,0,S02,Country Queens,Denim and Diamond Couture,"""Chicken or what?"" eating contest",Mystique Summers Madison,Morgan McMichaels,,Mystique Summers Madison,Raven,,,,,Wynonna Judd,I Hear You Knockin',Mystique Summers Madison,,,2010-02-15,0,0,10,8,Morgan McMichaels,SAFE,0,1,0,0,7818,"Mira Loma, California",1,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
15,2,Morgan McMichaels,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,1,1,0,1,0,4,02/22/2010,The Snatch Game,Competition,Snatch Game,12,9,6,28,Mira Loma,California,8,morganmcmichaels,morganmcmichael,12,BTM2,0,S02,The Snatch Game,Personal Style,The Queen is Right,Raven,,,Sonique,Morgan McMichaels,,,,,Stacey Q,Two of Hearts,Sonique,,Debut of the snatch game,2010-02-22,0,0,9,8,Morgan McMichaels,BTM,0,1,0,0,7818,"Mira Loma, California",1,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
15,2,Morgan McMichaels,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,1,1,0,1,0,5,03/01/2010,Here Comes the Bride,Competition,Sewing,12,9,6,28,Mira Loma,California,8,morganmcmichaels,morganmcmichael,12,ELIM,1,S02,Here Comes the Bride,,Decorate a box in your drag style,Raven,,,Morgan McMichaels,Sahara Davenport,,,,,Martha Wash,Carry On,Morgan McMichaels,,,2010-03-01,0,0,8,8,Morgan McMichaels,BTM,1,1,0,0,7818,"Mira Loma, California",1,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
15,2,Morgan McMichaels,6,1,0,1,0,0,1,0,1,1,1,1,0,0,0,3,1,1,0,1,0,6,03/08/2010,Rocker Chicks,Competition,Singing,12,9,6,28,Mira Loma,California,8,morganmcmichaels,morganmcmichael,12,,,S02,Rocker Chicks,,Give a wig a glam rock makeover,Pandora Boxx,,,Jujubee,Sahara Davenport,,,,,Alannah Myles,Black Velvet,Sahara Davenport,,,2010-03-08,0,0,7,8,Morgan McMichaels,NA,NA,0,NA,0,7818,"Mira Loma, California",1,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
16,2,Mystique Summers Madison,1,0,0,0,0,0,1,0,0,1,1,0,0,1,2,3,0,0,0,0,0,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,7,25,Bedford,Texas,10,mystiquesummers,MystiqueSummers,12,LOW,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,10,Mystique Summers Madison,LOW,0,1,0,0,8853,"Chicago, Illinois",1,3,0,0,0,0.333333333,0.333333333,0.666666667,0,0,0,1,1,2,-3,-3,-1
16,2,Mystique Summers Madison,2,0,0,0,0,0,1,0,0,1,1,0,0,1,2,3,0,0,0,0,0,2,02/08/2010,Starbootylicious,Competition,Dancing,12,9,7,25,Bedford,Texas,10,mystiquesummers,MystiqueSummers,12,HIGH,0,S02,Starbootylicious,High-Class Drag,Turn RuPaul doll from lady to a tramp,Sahara Davenport,Pandora Boxx,,Raven,Nicole Paige Brooks,,,,,En Vogue,My Lovin' (You're Never Gonna Get It),Nicole Paige Brooks,,,2010-02-08,0,0,11,10,Mystique Summers Madison,SAFE,0,1,0,0,8853,"Chicago, Illinois",1,3,0,0,0,0.333333333,0.333333333,0.666666667,0,0,0,1,1,2,-3,-3,-1
16,2,Mystique Summers Madison,3,0,0,0,1,0,1,0,1,0,1,0,0,1,2,3,0,0,0,0,0,3,02/15/2010,Country Queens,Competition,Acting,12,9,7,25,Bedford,Texas,10,mystiquesummers,MystiqueSummers,12,ELIM,1,S02,Country Queens,Denim and Diamond Couture,"""Chicken or what?"" eating contest",Mystique Summers Madison,Morgan McMichaels,,Mystique Summers Madison,Raven,,,,,Wynonna Judd,I Hear You Knockin',Mystique Summers Madison,,,2010-02-15,0,0,10,10,Mystique Summers Madison,BTM,0,1,0,0,8853,"Chicago, Illinois",1,3,0,0,0,0.333333333,0.333333333,0.666666667,0,0,0,1,1,2,-3,-3,-1
16,2,Mystique Summers Madison,4,0,0,0,0,0,1,0,1,0,1,0,0,1,2,3,0,0,0,0,0,4,02/22/2010,The Snatch Game,Competition,Snatch Game,12,9,7,25,Bedford,Texas,10,mystiquesummers,MystiqueSummers,12,,,S02,The Snatch Game,Personal Style,The Queen is Right,Raven,,,Sonique,Morgan McMichaels,,,,,Stacey Q,Two of Hearts,Sonique,,Debut of the snatch game,2010-02-22,0,0,9,10,Mystique Summers Madison,NA,NA,0,NA,0,8853,"Chicago, Illinois",1,3,0,0,0,0.333333333,0.333333333,0.666666667,0,0,0,1,1,2,-3,-3,-1
16,2,Mystique Summers Madison,5,0,0,0,1,0,1,0,1,0,1,0,0,1,2,3,0,0,0,0,0,5,03/01/2010,Here Comes the Bride,Competition,Sewing,12,9,7,25,Bedford,Texas,10,mystiquesummers,MystiqueSummers,12,,,S02,Here Comes the Bride,,Decorate a box in your drag style,Raven,,,Morgan McMichaels,Sahara Davenport,,,,,Martha Wash,Carry On,Morgan McMichaels,,,2010-03-01,0,0,8,10,Mystique Summers Madison,NA,NA,0,NA,0,8853,"Chicago, Illinois",1,3,0,0,0,0.333333333,0.333333333,0.666666667,0,0,0,1,1,2,-3,-3,-1
16,2,Mystique Summers Madison,6,0,1,1,1,0,1,0,1,1,1,0,0,1,2,3,0,0,0,0,0,6,03/08/2010,Rocker Chicks,Competition,Singing,12,9,7,25,Bedford,Texas,10,mystiquesummers,MystiqueSummers,12,,,S02,Rocker Chicks,,Give a wig a glam rock makeover,Pandora Boxx,,,Jujubee,Sahara Davenport,,,,,Alannah Myles,Black Velvet,Sahara Davenport,,,2010-03-08,0,0,7,10,Mystique Summers Madison,NA,NA,0,NA,0,8853,"Chicago, Illinois",1,3,0,0,0,0.333333333,0.333333333,0.666666667,0,0,0,1,1,2,-3,-3,-1
17,2,Jessica Wild,1,0,0,0,0,0,1,0,0,1,1,0,0,2,0,2,0,0,1,0,1,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,8,29,San Juan,Puerto Rico,6,jessicawild88,JessicaWild88,12,SAFE,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,6,Jessica Wild,SAFE,0,1,0,0,7466,"San Juan, Puerto Rico",0,7,0.285714286,0.142857143,0.428571429,0,0.142857143,0.142857143,2,1,3,1,0,1,2,2,0.285714286
17,2,Jessica Wild,2,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,1,2,02/08/2010,Starbootylicious,Competition,Dancing,12,9,8,29,San Juan,Puerto Rico,6,jessicawild88,JessicaWild88,12,HIGH,0,S02,Starbootylicious,High-Class Drag,Turn RuPaul doll from lady to a tramp,Sahara Davenport,Pandora Boxx,,Raven,Nicole Paige Brooks,,,,,En Vogue,My Lovin' (You're Never Gonna Get It),Nicole Paige Brooks,,,2010-02-08,0,0,11,6,Jessica Wild,SAFE,0,1,0,0,7466,"San Juan, Puerto Rico",0,7,0.285714286,0.142857143,0.428571429,0,0.142857143,0.142857143,2,1,3,1,0,1,2,2,0.285714286
17,2,Jessica Wild,3,0,0,0,1,0,1,0,0,1,0,0,0,2,0,2,0,0,1,0,1,3,02/15/2010,Country Queens,Competition,Acting,12,9,8,29,San Juan,Puerto Rico,6,jessicawild88,JessicaWild88,12,HIGH,0,S02,Country Queens,Denim and Diamond Couture,"""Chicken or what?"" eating contest",Mystique Summers Madison,Morgan McMichaels,,Mystique Summers Madison,Raven,,,,,Wynonna Judd,I Hear You Knockin',Mystique Summers Madison,,,2010-02-15,0,0,10,6,Jessica Wild,HIGH,0,1,0,0,7466,"San Juan, Puerto Rico",0,7,0.285714286,0.142857143,0.428571429,0,0.142857143,0.142857143,2,1,3,1,0,1,2,2,0.285714286
17,2,Jessica Wild,4,0,0,0,1,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,1,4,02/22/2010,The Snatch Game,Competition,Snatch Game,12,9,8,29,San Juan,Puerto Rico,6,jessicawild88,JessicaWild88,12,SAFE,0,S02,The Snatch Game,Personal Style,The Queen is Right,Raven,,,Sonique,Morgan McMichaels,,,,,Stacey Q,Two of Hearts,Sonique,,Debut of the snatch game,2010-02-22,0,0,9,6,Jessica Wild,SAFE,0,1,0,0,7466,"San Juan, Puerto Rico",0,7,0.285714286,0.142857143,0.428571429,0,0.142857143,0.142857143,2,1,3,1,0,1,2,2,0.285714286
17,2,Jessica Wild,5,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,1,5,03/01/2010,Here Comes the Bride,Competition,Sewing,12,9,8,29,San Juan,Puerto Rico,6,jessicawild88,JessicaWild88,12,HIGH,0,S02,Here Comes the Bride,,Decorate a box in your drag style,Raven,,,Morgan McMichaels,Sahara Davenport,,,,,Martha Wash,Carry On,Morgan McMichaels,,,2010-03-01,0,0,8,6,Jessica Wild,HIGH,0,1,0,0,7466,"San Juan, Puerto Rico",0,7,0.285714286,0.142857143,0.428571429,0,0.142857143,0.142857143,2,1,3,1,0,1,2,2,0.285714286
18,2,Sonique,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,3,0,1,0,0,1,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,9,26,Atlanta,Georgia,9,xosonique,xoSonique,12,SAFE,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,9,Sonique,SAFE,0,1,0,0,8522,"Atlanta, Georgia",0,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
18,2,Sonique,2,0,0,0,1,0,1,0,1,1,1,0,1,0,0,3,0,1,0,0,1,2,02/08/2010,Starbootylicious,Competition,Dancing,12,9,9,26,Atlanta,Georgia,9,xosonique,xoSonique,12,LOW,0,S02,Starbootylicious,High-Class Drag,Turn RuPaul doll from lady to a tramp,Sahara Davenport,Pandora Boxx,,Raven,Nicole Paige Brooks,,,,,En Vogue,My Lovin' (You're Never Gonna Get It),Nicole Paige Brooks,,,2010-02-08,0,0,11,9,Sonique,LOW,0,1,0,0,8522,"Atlanta, Georgia",0,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
18,2,Sonique,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,1,0,0,1,3,02/15/2010,Country Queens,Competition,Acting,12,9,9,26,Atlanta,Georgia,9,xosonique,xoSonique,12,SAFE,0,S02,Country Queens,Denim and Diamond Couture,"""Chicken or what?"" eating contest",Mystique Summers Madison,Morgan McMichaels,,Mystique Summers Madison,Raven,,,,,Wynonna Judd,I Hear You Knockin',Mystique Summers Madison,,,2010-02-15,0,0,10,9,Sonique,SAFE,0,1,0,0,8522,"Atlanta, Georgia",0,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
18,2,Sonique,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,1,0,0,1,4,02/22/2010,The Snatch Game,Competition,Snatch Game,12,9,9,26,Atlanta,Georgia,9,xosonique,xoSonique,12,ELIM,1,S02,The Snatch Game,Personal Style,The Queen is Right,Raven,,,Sonique,Morgan McMichaels,,,,,Stacey Q,Two of Hearts,Sonique,,Debut of the snatch game,2010-02-22,0,0,9,9,Sonique,BTM,1,1,0,0,8522,"Atlanta, Georgia",0,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
18,2,Sonique,5,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,1,0,0,1,5,03/01/2010,Here Comes the Bride,Competition,Sewing,12,9,9,26,Atlanta,Georgia,9,xosonique,xoSonique,12,,,S02,Here Comes the Bride,,Decorate a box in your drag style,Raven,,,Morgan McMichaels,Sahara Davenport,,,,,Martha Wash,Carry On,Morgan McMichaels,,,2010-03-01,0,0,8,9,Sonique,NA,NA,0,NA,0,8522,"Atlanta, Georgia",0,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
19,2,Tatianna,1,0,0,0,1,0,1,0,1,1,0,0,0,4,0,2,0,0,1,0,1,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,10,21,Falls Church,Virginia,4,tatiannagram,TATIANNANOW,12,SAFE,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,4,Tatianna,SAFE,0,1,0,0,10562,"Falls Church, Virginia",1,9,0.111111111,0.111111111,0.222222222,0.111111111,0.222222222,0.333333333,1,1,2,2,1,3,-2,-2,-0.222222222
19,2,Tatianna,2,0,0,0,1,0,1,0,1,1,1,0,0,4,0,2,0,0,1,0,1,2,02/08/2010,Starbootylicious,Competition,Dancing,12,9,10,21,Falls Church,Virginia,4,tatiannagram,TATIANNANOW,12,SAFE,0,S02,Starbootylicious,High-Class Drag,Turn RuPaul doll from lady to a tramp,Sahara Davenport,Pandora Boxx,,Raven,Nicole Paige Brooks,,,,,En Vogue,My Lovin' (You're Never Gonna Get It),Nicole Paige Brooks,,,2010-02-08,0,0,11,4,Tatianna,SAFE,0,1,0,0,10562,"Falls Church, Virginia",1,9,0.111111111,0.111111111,0.222222222,0.111111111,0.222222222,0.333333333,1,1,2,2,1,3,-2,-2,-0.222222222
19,2,Tatianna,3,0,0,0,0,0,1,0,0,1,1,0,0,4,0,2,0,0,1,0,1,3,02/15/2010,Country Queens,Competition,Acting,12,9,10,21,Falls Church,Virginia,4,tatiannagram,TATIANNANOW,12,SAFE,0,S02,Country Queens,Denim and Diamond Couture,"""Chicken or what?"" eating contest",Mystique Summers Madison,Morgan McMichaels,,Mystique Summers Madison,Raven,,,,,Wynonna Judd,I Hear You Knockin',Mystique Summers Madison,,,2010-02-15,0,0,10,4,Tatianna,SAFE,0,1,0,0,10562,"Falls Church, Virginia",1,9,0.111111111,0.111111111,0.222222222,0.111111111,0.222222222,0.333333333,1,1,2,2,1,3,-2,-2,-0.222222222
