Contestant_Id,Season_Number,Contestant_Name,Episode,Lip_Sync_Number,Wig_Removed,Death_Drop,Outfit_Reveal,Quality_Of_Outfit,Merle,Michelle,Santino,Ross,Carson,Do_They_Know_Words,Outfit_Reveal_1,Gender,Race,Body_Type,Type_Queen,Sewing,Dancing,Singing,Lip_Sync_Ass,Expressed_Hardship,Episode_Number,Episode_Airdate,Episode_Title,Episode_Type,Episode_Maxi_Challenge_Type,Numqueen,Sumqueen,Contestant_Entrance,Age,Hometown_City,Hometown_State,Season_Outcome,Handle_Instagram,Handle_Twitter,Numepisode,Episode_Placement,OUTCOME_LOSS,Season,Nickname,Runwaytheme,Minic,Minicw1,Minicw2,Minicw3,Bottom1,Bottom2,Bottom3,Bottom4,Bottom5,Bottom6,Lipsyncartist,Lipsyncsong,Eliminated1,Eliminated2,Notes,Airdate,Special,Finale,Numqueens,Rank,Contestant,Outcome,Eliminated,Participant,Minichalw,Penultimate,DOB,Hometown,Minicwins,Numcontests,Perc_High,Perc_Win,Perc_Winhigh,Perc_Low,Perc_Btm,Perc_Lowbtm,Num_High,Num_Win,Num_Winhigh,Num_Btm,Num_Low,Num_Lowbtm,Db_Score,Points,PPE
31,3,India Ferrah,5,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,1,0,0,0,5,02/14/2011,QNN News,Competition,Talk Show,13,21,10,23,Dayton,Ohio,10,indiaferrah,Indiaferrah,16,ELIM,1,S03,QNN News,,Scandalous Red Carpet Photo,Carmen Carrera,Stacy Layne Matthews,,India Ferrah,Stacy Layne Matthews,,,,,Klymaxx,Meeting in the Ladies Room,India Ferrah,,,2011-02-14,0,0,10,10,India Ferrah,BTM,1,1,0,0,9624,"Dayton, Ohio",0,4,0,0,0,0,0.5,0.5,0,0,0,2,0,2,-4,-4,-1
58,5,Ivy Winters,8,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,1,0,1,0,0,8,03/18/2013,Scent of a Drag Queen,Competition,Commercial,14,47,11,26,Greenville,Michigan,7,ivy_winters,Ivy_Winters,14,ELIM,1,S05,Scent of a Drag Queen,,Whatcha Packin',Ivy Winters,,,Alyssa Edwards,Ivy Winters,,,,,Gwen Guthrie,Ain't Nothin' Goin' on But the Rent,Ivy Winters,,,2013-03-18,0,0,7,7,Ivy Winters,BTM,0,1,1,0,9774,"New York, New York",2,8,0.25,0.125,0.375,0.25,0.125,0.375,2,1,3,1,2,3,0,0,0
8,1,Jade,4,,0,0,0,0,1,0,1,0,0,1,0,0,2,0,2,1,1,0,0,0,4,02/23/2009,Mac Viva-Glam Challenge,Competition,Commercial,9,0,8,32,Chicago,Illinois,6,jadesotomayor,SotomayorJade,9,ELIM,1,S01,Mac Viva-Glam Challenge,,30 Minutes to do partner's makeup,Jade,,,Jade,Rebecca Glasscock,,,,,The Eurythmics,Would I Lie to You?,Jade,,,2009-02-23,0,0,6,6,Jade,BTM,0,1,1,0,9088,"Chicago, Illinois",1,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
50,5,Jade Jolie,6,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,1,6,03/04/2013,Can I Get An Amen?,Competition,Singing,14,47,3,25,Gainesville,Florida,8,missjadejolie,QueenJadeJolie,14,ELIM,1,S05,Can I Get An Amen?,,Apply drag makeup in the dark,Detox,,,Coco Montrese,Jade Jolie,,,,,The Pointer Sisters,I'm So Excited,Jade Jolie,,,2013-03-04,0,0,8,8,Jade Jolie,BTM,1,1,0,0,9802,"Gainesville, Florida",0,6,0.166666667,0,0.166666667,0.166666667,0.166666667,0.333333333,1,0,1,1,1,2,-2,-2,-0.333333333
78,7,Jaidynn Diore Fierce,6,,0,0,0,0,1,1,0,1,0,1,0,0,1,2,3,0,1,0,1,1,6,04/06/2015,Ru Hollywood Stories,Competition,Acting,14,75,3,25,Nashville,Tennessee,8,jaidynnfierce,jaidynnfierce,14,BTM2,0,S07,Ru Hollywood Stories,Death Becomes Her,Pull cards out of Pit Crews' underpants to earn points,Ginger Minj,,,Jaidynn Diore Fierce,Kandy Ho,,,,,Ariana Grande,Break Free,Kandy Ho,,,2015-04-06,0,0,9,8,Jaidynn Diore Fierce,BTM,0,1,0,0,10578,"Nashville, Tennessee",0,8,0.25,0,0.25,0,0.375,0.375,2,0,2,3,0,3,-4,-4,-0.5
78,7,Jaidynn Diore Fierce,7,,0,0,0,0,0,1,0,1,0,1,0,0,1,2,3,0,1,0,1,1,7,04/13/2015,Snatch Game,Competition,Snatch Game,14,75,3,25,Nashville,Tennessee,8,jaidynnfierce,jaidynnfierce,14,BTM2,0,S07,Snatch Game,Leather & Lace,,,,,Jaidynn Diore Fierce,Max,,,,,Michel'le,No More Lies,Max,,,2015-04-13,0,0,8,8,Jaidynn Diore Fierce,BTM,0,1,0,0,10578,"Nashville, Tennessee",0,8,0.25,0,0.25,0,0.375,0.375,2,0,2,3,0,3,-4,-4,-0.5
78,7,Jaidynn Diore Fierce,8,,0,0,0,0,0,1,0,1,0,1,0,0,1,2,3,0,1,0,1,1,8,04/20/2015,Conjoined Queens,Competition,Makeover,14,75,3,25,Nashville,Tennessee,8,jaidynnfierce,jaidynnfierce,14,ELIM,1,S07,Conjoined Queens,,Create prison uniform look,Kennedy Davenport,,,Jaidynn Diore Fierce,Ginger Minj,,,,,Tiffany,I Think We're Alone Now,Jaidynn Diore Fierce,,"Trixie returns. Technically Tempest DuJour and Sasha Belle were bottoms as well, but I'm omitting th",2015-04-20,0,0,14,8,Jaidynn Diore Fierce,BTM,1,1,0,0,10578,"Nashville, Tennessee",0,8,0.25,0,0.25,0,0.375,0.375,2,0,2,3,0,3,-4,-4,-0.5
82,7,Jasmine Masters,3,,0,0,0,1,0,1,0,0,1,1,0,0,1,0,3,1,1,0,0,1,3,03/16/2015,ShakesQueer,Competition,Acting,14,75,7,37,Los Angeles,California,12,msjasminemasters,,14,ELIM,1,S07,Shakesqueer,,Soul Train dance-off,Max,Kennedy Davenport,,Jasmine Masters,Kennedy Davenport,,,,,Kylie Minogue,I Was Gonna Cancel,Jasmine Masters,,,2015-03-16,0,0,12,12,Jasmine Masters,BTM,1,1,0,0,6498,"Los Angeles, California",0,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
112,9,Jaymes Mansfield,2,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,03/31/2017,She Done Already Done Brought It On,Competition,Dancing,14,101,11,26,Milwaukee,Wisconsin,14,jaymesmansfield,JaymesMansfield,14,ELIM,1,S09,She Done Already Done Brought It On,,,,,,Jaymes Mansfield,Kimora Blac,,,,,The B-52's,Love Shack,Jaymes Mansfield,,,2017-03-31,0,0,14,14,Jaymes Mansfield,BTM,1,1,0,0,11007,"Madison, Wisconsin",0,2,0,0,0,0,0.5,0.5,0,0,0,1,0,1,-2,-2,-1
17,2,Jessica Wild,7,,0,0,0,0,1,0,1,0,0,1,0,0,2,0,2,0,0,1,0,1,7,03/22/2010,Once Upon a Queen,Competition,Personal Branding,12,9,8,29,San Juan,Puerto Rico,6,jessicawild88,JessicaWild88,12,ELIM,1,S02,Once Upon a Queen,,Reading is Fundamental,Jujubee,,,Jessica Wild,Tatianna,,,,,Sister Sledge,He's the Greatest Dancer,Jessica Wild,,,2010-03-22,0,0,6,6,Jessica Wild,BTM,1,1,0,0,7466,"San Juan, Puerto Rico",0,7,0.285714286,0.142857143,0.428571429,0,0.142857143,0.142857143,2,1,3,1,0,1,2,2,0.285714286
37,4,Jiggly Caliente,1,,0,0,0,0,0,1,1,0,0,1,0,1,4,2,2,0,0,0,1,1,1,01/30/2012,RuPocalypse Now!,Competition,Sewing,13,34,3,30,Queens,New York,8,jigglycalienteofficial,JigglyCaliente,14,BTM2,0,S04,RuPocalypse Now!,,Photoshoot with Mike Ruiz,Jiggly Caliente,,,Alisa Summers,Jiggly Caliente,,,,,Britney Spears,Toxic,Alisa Summers,,,2012-01-30,0,0,13,8,Jiggly Caliente,BTM,0,1,1,0,8003,"Queens, New York",2,7,0,0,0,0,0.428571429,0.428571429,0,0,0,3,0,3,-6,-6,-0.857142857
37,4,Jiggly Caliente,6,,0,0,1,1,0,1,0,0,0,1,1,1,4,2,2,0,0,0,1,1,6,03/05/2012,Float Your Boat,Competition,Sewing,13,34,3,30,Queens,New York,8,jigglycalienteofficial,JigglyCaliente,14,BTM2,0,S04,Float Your Boat,,Wet t-shirt contest,Willam,,,Milan,Jiggly Caliente,,,,,Lady Gaga,Born This Way,Milan,,,2012-03-05,0,0,8,8,Jiggly Caliente,BTM,0,1,0,0,8003,"Queens, New York",2,7,0,0,0,0,0.428571429,0.428571429,0,0,0,3,0,3,-6,-6,-0.857142857
37,4,Jiggly Caliente,7,,0,0,0,1,0,1,1,0,0,1,0,1,4,2,2,0,0,0,1,1,7,03/12/2012,Dragazines,Competition,Personal Branding,13,34,3,30,Queens,New York,8,jigglycalienteofficial,JigglyCaliente,14,ELIM,1,S04,Dragazines,,Reading is Fundamental,Latrice Royale,,,Jiggly Caliente,Willam,,,,,Pam Tillis,Mi Vida Loca,Jiggly Caliente,,,2012-03-12,0,0,7,8,Jiggly Caliente,BTM,1,1,0,0,8003,"Queens, New York",2,7,0,0,0,0,0.428571429,0.428571429,0,0,0,3,0,3,-6,-6,-0.857142857
53,5,Jinkx Monsoon,11,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,11,04/15/2013,Sugar Ball,Competition,Ball,14,47,6,24,Seattle,Washington,1,thejinkx,JinkxMonsoon,14,BTM2,0,S05,Sugar Ball,,Everybody Loves Puppets,Alaska,,,Jinkx Monsoon,Detox,,,,,Yma Sumac,Malambo No. 1,Detox,,,2013-04-15,0,0,4,1,Jinkx Monsoon,BTM,0,1,0,0,10122,"Seattle, Washington",1,11,0.636363636,0.181818182,0.818181818,0,0.090909091,0.090909091,7,2,9,1,0,1,9,9,0.818181818
53,5,Jinkx Monsoon,12,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,12,04/22/2013,"The Final Three, Hunty",Competition,Music Video,14,47,6,24,Seattle,Washington,1,thejinkx,JinkxMonsoon,14,SAFE,0,S05,"The Final Three, Hunty",,,,,,,,,,,,,,,,,2013-04-22,1,,3,1,Jinkx Monsoon,,,,,,10122,"Seattle, Washington",1,11,0.636363636,0.181818182,0.818181818,0,0.090909091,0.090909091,7,2,9,1,0,1,9,9,0.818181818
71,6,Joslyn Fox,8,,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,1,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,10,26,Worcester,Massachusetts,6,joslynfox,Joslyn_Fox,14,BTM2,0,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,6,Joslyn Fox,BTM,0,1,1,0,9704,"Worcester, Massachusetts",1,9,0.111111111,0,0.111111111,0.333333333,0.222222222,0.555555556,1,0,1,2,3,5,-6,-6,-0.666666667
71,6,Joslyn Fox,10,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,1,10,04/21/2014,Drag My Wedding,Competition,Makeover,14,61,10,26,Worcester,Massachusetts,6,joslynfox,Joslyn_Fox,14,ELIM,1,S06,Drag My Wedding,,Abstract painting with bodies for marriage equality,Bianca Del Rio,,,Joslyn Fox,Adore Delano,,,,,Aretha Franklin,Think,Joslyn Fox,,,2014-04-21,0,0,6,6,Joslyn Fox,BTM,1,1,0,0,9704,"Worcester, Massachusetts",1,9,0.111111111,0,0.111111111,0.333333333,0.222222222,0.555555556,1,0,1,2,3,5,-6,-6,-0.666666667
13,2,Jujubee,7,,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,1,1,7,03/22/2010,Once Upon a Queen,Competition,Personal Branding,12,9,4,25,Boston,Massachusetts,3,jujubeeonline,jujuboston,12,HIGH,0,S02,Once Upon a Queen,,Reading is Fundamental,Jujubee,,,Jessica Wild,Tatianna,,,,,Sister Sledge,He's the Greatest Dancer,Jessica Wild,,,2010-03-22,0,0,6,3,Jujubee,HIGH,0,1,1,0,8938,"Boston, Massachusetts",1,9,0.222222222,0,0.222222222,0.111111111,0.333333333,0.444444444,2,0,2,3,1,4,-5,-5,-0.555555556
13,2,Jujubee,8,,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,1,1,8,03/29/2010,Golden Gals,Competition,Makeover,12,9,4,25,Boston,Massachusetts,3,jujubeeonline,jujuboston,12,BTM2,0,S02,Golden Gals,,Match contestants with their baby pictures,Tatianna,,,Jujubee,Pandora Boxx,,,,,Debbie Gibson,Shake Your Love,Pandora Boxx,,,2010-03-29,0,0,5,3,Jujubee,BTM,0,1,0,0,8938,"Boston, Massachusetts",1,9,0.222222222,0,0.222222222,0.111111111,0.333333333,0.444444444,2,0,2,3,1,4,-5,-5,-0.555555556
13,2,Jujubee,9,,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,1,1,9,04/12/2010,The Diva Awards,Competition,Ball,12,9,4,25,Boston,Massachusetts,3,jujubeeonline,jujuboston,12,BTM2,0,S02,The Diva Awards,,Style/accessorize one of four identical dresses,Tyra Sanchez,,,Jujubee,Tatianna,,,,,Aretha Franklin,Something He Can Feel,Tatianna,,,2010-04-12,0,0,4,3,Jujubee,BTM,0,1,0,0,8938,"Boston, Massachusetts",1,9,0.222222222,0,0.222222222,0.111111111,0.333333333,0.444444444,2,0,2,3,1,4,-5,-5,-0.555555556
13,2,Jujubee,11,,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,11,04/26/2010,Grand Finale,Finale,,12,9,4,25,Boston,Massachusetts,3,jujubeeonline,jujuboston,12,Eliminated,1,S02,Grand Finale,,,,,,Jujubee,,,,,,RuPaul,Jealous Of My Boogie (Gomi & RasJek Edit),Jujubee,,"Finale. Tyra Sanchez wins S2, for some reason.",2010-04-26,0,1,3,3,Jujubee,BTM,0,1,0,0,8938,"Boston, Massachusetts",1,9,0.222222222,0,0.222222222,0.111111111,0.333333333,0.444444444,2,0,2,3,1,4,-5,-5,-0.555555556
143,11,Kahanna Montrese,2,,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,0,2,03/07/2019,"Good God Girl, Get Out",Competition,Acting,15,129,14,25,Las Vegas,Nevada,14,kahannamontrese,kahannamontrese,14,ELIM,1,S11,"Good God Girl, Get Out",,Celebrity Photo Bomb,Brooke Lynn Hytes,Silky Nutmeg Ganache,,Kahanna Montrese,Mercedes Iman Diamond,,,,,Britney Spears,Work Bitch,Kahanna Montrese,,,2019-03-07,0,0,14,14,Kahanna Montrese,BTM,1,1,0,0,12137,"Las Vegas, Nevada",0,3,0,0,0,0,0.666666667,0.666666667,0,0,0,2,0,2,-4,-4,-1.333333333
124,10,Kalorie Karbdashian Williams,1,,0,0,0,0,0,1,0,1,1,1,0,0,2,1,3,0,0,0,0,1,1,03/22/2018,10s Across The Board,Competition,Sewing,14,115,9,27,Albuquerque,New Mexico,13,kalkarbdashianw,kalKARBdashianw,14,BTM2,0,S10,10s Across The Board,,Stand out on runway in a sea of queens,Monét X Change,,,Kalorie Karbdashian Williams,Vanessa Vanjie Mateo,,,,,Christina Aguilera,Ain't No Other Man,Vanessa Vanjie Mateo,,,2018-03-22,0,0,14,13,Kalorie Karbdashian Williams,BTM,0,1,0,0,11100,"Albuquerque, New Mexico",0,2,0,0,0,0,1,1,0,0,0,2,0,2,-4,-4,-2
124,10,Kalorie Karbdashian Williams,2,,0,0,0,0,0,1,0,1,0,1,0,0,2,1,3,0,0,0,0,1,2,03/29/2018,PharmaRusical,Competition,Lipsync,14,115,9,27,Albuquerque,New Mexico,13,kalkarbdashianw,kalKARBdashianw,14,ELIM,1,S10,PharmaRusical,,Hay Girl Hay dance competition,Asia O'Hara,The Vixen,,Kalorie Karbdashian Williams,Eureka O'Hara,,,,,The Emotions,Best of My Love,Kalorie Karbdashian Williams,,,2018-03-29,0,0,13,13,Kalorie Karbdashian Williams,BTM,1,1,0,0,11100,"Albuquerque, New Mexico",0,2,0,0,0,0,1,1,0,0,0,2,0,2,-4,-4,-2
122,10,Kameron Michaels,9,,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,1,1,1,1,9,05/17/2018,Breastworld,Competition,Acting,14,115,7,31,Nashville,Tennessee,2,kameronmichaels,KameronMichaels,14,BTM2,0,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,2,Kameron Michaels,BTM,0,1,0,0,9700,"Nashville, Tennessee",0,11,0.181818182,0.090909091,0.272727273,0.090909091,0.272727273,0.363636364,2,1,3,3,1,4,-3,-3,-0.272727273
122,10,Kameron Michaels,10,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,1,1,1,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,7,31,Nashville,Tennessee,2,kameronmichaels,KameronMichaels,14,BTM2,0,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,2,Kameron Michaels,BTM,0,1,0,0,9700,"Nashville, Tennessee",0,11,0.181818182,0.090909091,0.272727273,0.090909091,0.272727273,0.363636364,2,1,3,3,1,4,-3,-3,-0.272727273
122,10,Kameron Michaels,11,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,1,1,1,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,7,31,Nashville,Tennessee,2,kameronmichaels,KameronMichaels,14,BTM2,0,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,2,Kameron Michaels,BTM,0,1,0,0,9700,"Nashville, Tennessee",0,11,0.181818182,0.090909091,0.272727273,0.090909091,0.272727273,0.363636364,2,1,3,3,1,4,-3,-3,-0.272727273
122,10,Kameron Michaels,12,,0,0,0,1,0,1,0,1,1,1,0,0,0,0,2,0,1,1,1,1,12,06/14/2018,American,Competition,Music Video,14,115,7,31,Nashville,Tennessee,2,kameronmichaels,KameronMichaels,14,SAFE,0,S10,American,Final Four Eleganza Extravaganza,,,,,,,,,,,RuPaul,Call Me Mother,,,I count this as a special,2018-06-14,1,,4,2,Kameron Michaels,,,,,,9700,"Nashville, Tennessee",0,11,0.181818182,0.090909091,0.272727273,0.090909091,0.272727273,0.363636364,2,1,3,3,1,4,-3,-3,-0.272727273
122,10,Kameron Michaels,14,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,2,0,1,1,1,1,14,06/28/2018,Grand Finale,Finale,,14,115,7,31,Nashville,Tennessee,2,kameronmichaels,KameronMichaels,14,Runner-up,0,S10,Grand Finale,,,,,,,,,,,,"Jessie J, Ariana Grande, and Nicki Minaj",Bang Bang,,,Finale. Aquaria wins S10,2018-06-28,0,1,4,2,Kameron Michaels,LOST3RD ROUND,0,1,0,0,9700,"Nashville, Tennessee",0,11,0.181818182,0.090909091,0.272727273,0.090909091,0.272727273,0.363636364,2,1,3,3,1,4,-3,-3,-0.272727273
85,7,Kandy Ho,1,,0,0,0,0,0,1,0,1,1,1,0,0,2,0,2,0,1,0,1,0,1,03/02/2015,Born Naked,Competition,Sewing,14,75,10,28,Cayey,Puerto Rico,10,ho_kandy,kandy_ho,14,BTM2,0,S07,Born Naked,,Model 2 looks,,,,Tempest DuJour,Kandy Ho,,,,,RuPaul,Geronimo,Tempest DuJour,,,2015-03-02,0,0,14,10,Kandy Ho,BTM,0,1,0,0,10128,"Cayey, Puerto Rico",0,7,0,0,0,0.142857143,0.428571429,0.571428571,0,0,0,3,1,4,-7,-7,-1
85,7,Kandy Ho,5,,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,1,0,1,0,5,03/30/2015,The DESPY Awards,Competition,Comedy,14,75,10,28,Cayey,Puerto Rico,10,ho_kandy,kandy_ho,14,BTM2,0,S07,The DESPY Awards,,Make paper versions of classic red carpet outfits,Katya,Mrs. Kasha Davis,,Kandy Ho,Mrs. Kasha Davis,,,,,Teena Marie,Lover Girl,Mrs. Kasha Davis,,,2015-03-30,0,0,10,10,Kandy Ho,BTM,0,1,0,0,10128,"Cayey, Puerto Rico",0,7,0,0,0,0.142857143,0.428571429,0.571428571,0,0,0,3,1,4,-7,-7,-1
85,7,Kandy Ho,6,,0,0,0,0,1,1,0,1,0,1,0,0,2,0,2,0,1,0,1,0,6,04/06/2015,Ru Hollywood Stories,Competition,Acting,14,75,10,28,Cayey,Puerto Rico,10,ho_kandy,kandy_ho,14,ELIM,1,S07,Ru Hollywood Stories,Death Becomes Her,Pull cards out of Pit Crews' underpants to earn points,Ginger Minj,,,Jaidynn Diore Fierce,Kandy Ho,,,,,Ariana Grande,Break Free,Kandy Ho,,,2015-04-06,0,0,9,10,Kandy Ho,BTM,1,1,0,0,10128,"Cayey, Puerto Rico",0,7,0,0,0,0.142857143,0.428571429,0.571428571,0,0,0,3,1,4,-7,-7,-1
81,7,Katya,2,,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,03/09/2015,Glamazonian Airways,Competition,Lipsync,14,75,6,32,Boston,Massachusetts,5,katya_zamo,katya_zamo,14,BTM2,0,S07,Glamazonian Airways,,Keep fish face as Pit Crew blow jets of air into queens faces,Ginger Minj,Trixie Mattel,,Katya,Sasha Belle,,,,,Olivia Newton-John,Twist of Fate,Sasha Belle,,,2015-03-09,0,0,13,5,Katya,BTM,0,1,0,0,8156,"Boston, Massachusetts",1,11,0.363636364,0.181818182,0.545454546,0,0.181818182,0.181818182,4,2,6,2,0,2,4,4,0.363636364
81,7,Katya,11,,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,11,05/11/2015,"Hello, Kitty Girls!",Competition,Ball,14,75,6,32,Boston,Massachusetts,5,katya_zamo,katya_zamo,14,ELIM,1,S07,"Hello, Kitty Girls!",,Everybody Loves Puppets,Ginger Minj,,,Kennedy Davenport,Katya,,,,,Katy Perry,Roar,Katya,,,2015-05-11,0,0,5,5,Katya,BTM,1,1,0,0,8156,"Boston, Massachusetts",1,11,0.363636364,0.181818182,0.545454546,0,0.181818182,0.181818182,4,2,6,2,0,2,4,4,0.363636364
67,6,Kelly Mantle,1,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,02/24/2014,RuPauls Big Opening,Competition,Sewing,14,61,6,37,Los Angeles,California,13,kellymantle,thekellymantle,14,ELIM,1,S06,RuPauls Big Opening,,Jumping off a platform photoshoot,Laganja Estranja,,,Vivacious,Kelly Mantle,,,,,Madonna,Express Yourself,Kelly Mantle,,,2014-02-24,0,0,7,13,Kelly Mantle,BTM,1,1,0,0,6034,"Los Angeles, California",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
87,7,Kennedy Davenport,3,,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,3,03/16/2015,ShakesQueer,Competition,Acting,14,75,12,33,Dallas,Texas,4,kennedyddoftx,kennedyddoftx,14,BTM2,0,S07,Shakesqueer,,Soul Train dance-off,Max,Kennedy Davenport,,Jasmine Masters,Kennedy Davenport,,,,,Kylie Minogue,I Was Gonna Cancel,Jasmine Masters,,,2015-03-16,0,0,12,4,Kennedy Davenport,BTM,0,1,0,0,8287,"Dallas, Texas",2,11,0.272727273,0.181818182,0.454545455,0,0.181818182,0.181818182,3,2,5,2,0,2,3,3,0.272727273
87,7,Kennedy Davenport,11,,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,11,05/11/2015,"Hello, Kitty Girls!",Competition,Ball,14,75,12,33,Dallas,Texas,4,kennedyddoftx,kennedyddoftx,14,BTM2,0,S07,"Hello, Kitty Girls!",,Everybody Loves Puppets,Ginger Minj,,,Kennedy Davenport,Katya,,,,,Katy Perry,Roar,Katya,,,2015-05-11,0,0,5,4,Kennedy Davenport,BTM,0,1,0,0,8287,"Dallas, Texas",2,11,0.272727273,0.181818182,0.454545455,0,0.181818182,0.181818182,3,2,5,2,0,2,3,3,0.272727273
87,7,Kennedy Davenport,12,,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,12,05/18/2015,And The Rest Is Drag,Competition,Music Video,14,75,12,33,Dallas,Texas,4,kennedyddoftx,kennedyddoftx,14,ELIM,1,S07,And The Rest Is Drag,,,,,,,,,,,,RuPaul,Born Naked,Kennedy Davenport,,"Not much of a “bottom 2” per se, but whittling a top 4 to a top 3",2015-05-18,0,0,4,4,Kennedy Davenport,BTM,1,1,0,1,8287,"Dallas, Texas",2,11,0.272727273,0.181818182,0.454545455,0,0.181818182,0.181818182,3,2,5,2,0,2,3,3,0.272727273
44,4,Kenya Michaels,10,,1,0,0,0,0,1,1,0,0,1,0,1,2,0,2,0,1,0,0,0,10,04/02/2012,DILFs: Dads I'd Like To Frock,Competition,Makeover,13,34,10,21,Dorado,Puerto Rico,5,realkenyamichaels,KenyaMichaels,14,ELIM,1,S04,DILFs: Dads I'd Like To Frock,,Give a teddy bear a makeover,Kenya Michaels,,,Latrice Royale,Kenya Michaels,,,,,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,Kenya Michaels,,"Stop bringing girls back just to eliminate them, Ru…",2012-04-02,0,0,5,5,Kenya Michaels,BTM,0,1,1,0,11085,"Dorado, Puerto Rico",2,6,0.333333333,0,0.333333333,0.333333333,0.333333333,0.666666667,2,0,2,2,2,4,-4,-4,-0.666666667
96,8,Kim Chi,9,,0,0,0,1,0,1,0,1,1,1,0,0,3,1,2,1,0,1,0,1,9,05/02/2016,The Realness,Competition,Music Video,12,89,7,27,Chicago,Illinois,2,kimchi_chic,KimChi_Chic,10,SAFE,0,S08,The Realness,,,,,,,,,,,,RuPaul,The Realness,Chi Chi DeVayne,,"Not much of a “bottom 2” per se, but whittling a top 4 to a top 3",2016-05-02,0,0,4,2,Kim Chi,WIN,0,1,0,1,10081,"Chicago, Illinois",0,8,0.125,0.25,0.375,0.125,0,0.125,1,2,3,0,1,1,4,4,0.5
96,8,Kim Chi,10,,0,0,0,1,0,1,0,1,1,1,0,0,3,1,2,1,0,1,0,1,10,05/16/2016,Grand Finale,Finale,,12,89,7,27,Chicago,Illinois,2,kimchi_chic,KimChi_Chic,10,Runner-up,0,S08,The Grand Finale,,,,,,,,,,,,,,,,Finale. Bob TDQ wins S8.,2016-05-16,0,1,3,2,Kim Chi,HIGH,0,1,0,0,10081,"Chicago, Illinois",0,8,0.125,0.25,0.375,0.125,0,0.125,1,2,3,0,1,1,4,4,0.5
111,9,Kimora Blac,2,,0,0,0,0,0,1,0,0,0,1,0,0,3,0,2,0,0,0,0,0,2,03/31/2017,She Done Already Done Brought It On,Competition,Dancing,14,101,10,28,Las Vegas,Nevada,13,kimorablac,kimorablac,14,BTM2,0,S09,She Done Already Done Brought It On,,,,,,Jaymes Mansfield,Kimora Blac,,,,,The B-52's,Love Shack,Jaymes Mansfield,,,2017-03-31,0,0,14,13,Kimora Blac,BTM,0,1,0,0,10576,"Las Vegas, Nevada",0,3,0,0,0,0,0.666666667,0.666666667,0,0,0,2,0,2,-4,-4,-1.333333333
