Contestant_Id,Season_Number,Contestant_Name,Episode,Lip_Sync_Number,Wig_Removed,Death_Drop,Outfit_Reveal,Quality_Of_Outfit,Merle,Michelle,Santino,Ross,Carson,Do_They_Know_Words,Outfit_Reveal_1,Gender,Race,Body_Type,Type_Queen,Sewing,Dancing,Singing,Lip_Sync_Ass,Expressed_Hardship,Episode_Number,Episode_Airdate,Episode_Title,Episode_Type,Episode_Maxi_Challenge_Type,Numqueen,Sumqueen,Contestant_Entrance,Age,Hometown_City,Hometown_State,Season_Outcome,Handle_Instagram,Handle_Twitter,Numepisode,Episode_Placement,OUTCOME_LOSS,Season,Nickname,Runwaytheme,Minic,Minicw1,Minicw2,Minicw3,Bottom1,Bottom2,Bottom3,Bottom4,Bottom5,Bottom6,Lipsyncartist,Lipsyncsong,Eliminated1,Eliminated2,Notes,Airdate,Special,Finale,Numqueens,Rank,Contestant,Outcome,Eliminated,Participant,Minichalw,Penultimate,DOB,Hometown,Minicwins,Numcontests,Perc_High,Perc_Win,Perc_Winhigh,Perc_Low,Perc_Btm,Perc_Lowbtm,Num_High,Num_Win,Num_Winhigh,Num_Btm,Num_Low,Num_Lowbtm,Db_Score,Points,PPE
67,6,Kelly Mantle,7,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,7,04/07/2014,Glamazon by Colorevolution,Competition,Commercial,14,61,6,37,Los Angeles,California,13,kellymantle,thekellymantle,14,,,S06,Glamazon by Colorevolution,,Design nails and hand modeling fruits,Laganja Estranja,,,BenDeLaCreme,Darienne Lake,,,,,Expose,Point of No Return,,,,2014-04-07,0,0,8,13,Kelly Mantle,NA,NA,0,NA,0,6034,"Los Angeles, California",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
68,6,Vivacious,7,,,,,,,,,,,,,0,1,0,2,1,0,0,0,0,7,04/07/2014,Glamazon by Colorevolution,Competition,Commercial,14,61,7,40,New York,New York,12,vivaciousnyc,VivaciousNYC,14,,,S06,Glamazon by Colorevolution,,Design nails and hand modeling fruits,Laganja Estranja,,,BenDeLaCreme,Darienne Lake,,,,,Expose,Point of No Return,,,,2014-04-07,0,0,8,12,Vivacious,NA,NA,0,NA,0,5179,"New York, New York",0,2,0,0,0,0,1,1,0,0,0,2,0,2,-4,-4,-2
69,6,Bianca Del Rio,7,,,,,,,,,,,,,0,2,0,0,1,0,1,0,0,7,04/07/2014,Glamazon by Colorevolution,Competition,Commercial,14,61,8,36,New Orleans,Louisiana,1,thebiancadelrio,TheBiancaDelRio,14,HIGH,0,S06,Glamazon by Colorevolution,,Design nails and hand modeling fruits,Laganja Estranja,,,BenDeLaCreme,Darienne Lake,,,,,Expose,Point of No Return,,,,2014-04-07,0,0,8,1,Bianca Del Rio,HIGH,0,1,0,0,5656,"New Orleans, Louisiana",1,10,0.4,0.3,0.7,0,0,0,4,3,7,0,0,0,10,10,1
70,6,Trinity K. Bonet,7,,,,,,,,,,,,,0,1,0,1,1,1,0,1,1,7,04/07/2014,Glamazon by Colorevolution,Competition,Commercial,14,61,9,22,Atlanta,Georgia,7,trinitykbonet,trinitykbonet,14,HIGH,0,S06,Glamazon by Colorevolution,,Design nails and hand modeling fruits,Laganja Estranja,,,BenDeLaCreme,Darienne Lake,,,,,Expose,Point of No Return,,,,2014-04-07,0,0,8,7,Trinity K. Bonet,HIGH,0,1,0,0,11353,"Atlanta, Georgia",1,8,0.375,0,0.375,0,0.375,0.375,3,0,3,3,0,3,-3,-3,-0.375
71,6,Joslyn Fox,7,,,,,,,,,,,,,0,0,0,2,0,0,1,0,1,7,04/07/2014,Glamazon by Colorevolution,Competition,Commercial,14,61,10,26,Worcester,Massachusetts,6,joslynfox,Joslyn_Fox,14,LOW,0,S06,Glamazon by Colorevolution,,Design nails and hand modeling fruits,Laganja Estranja,,,BenDeLaCreme,Darienne Lake,,,,,Expose,Point of No Return,,,,2014-04-07,0,0,8,6,Joslyn Fox,LOW,0,1,0,0,9704,"Worcester, Massachusetts",1,9,0.111111111,0,0.111111111,0.333333333,0.222222222,0.555555556,1,0,1,2,3,5,-6,-6,-0.666666667
72,6,Milk,7,,,,,,,,,,,,,0,0,0,2,1,0,0,0,0,7,04/07/2014,Glamazon by Colorevolution,Competition,Commercial,14,61,11,25,New York,New York,9,bigandmilky,bigandmilky,14,,,S06,Glamazon by Colorevolution,,Design nails and hand modeling fruits,Laganja Estranja,,,BenDeLaCreme,Darienne Lake,,,,,Expose,Point of No Return,,,,2014-04-07,0,0,8,9,Milk,NA,NA,0,NA,0,10035,"New York, New York",1,5,0.2,0,0.2,0.2,0.2,0.4,1,0,1,1,1,2,-2,-2,-0.4
73,6,Magnolia Crawford,7,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,7,04/07/2014,Glamazon by Colorevolution,Competition,Commercial,14,61,12,27,Seattle,Washington,13,magnoliaisme,magnoliaisme,14,,,S06,Glamazon by Colorevolution,,Design nails and hand modeling fruits,Laganja Estranja,,,BenDeLaCreme,Darienne Lake,,,,,Expose,Point of No Return,,,,2014-04-07,0,0,8,13,Magnolia Crawford,NA,NA,0,NA,0,9235,"Seattle, Washington",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
74,6,Courtney Act,7,,,,,,,,,,,,,0,0,0,2,1,0,1,0,0,7,04/07/2014,Glamazon by Colorevolution,Competition,Commercial,14,61,13,31,West Hollywood,California,2,courtneyact,courtneyact,14,LOW,0,S06,Glamazon by Colorevolution,,Design nails and hand modeling fruits,Laganja Estranja,,,BenDeLaCreme,Darienne Lake,,,,,Expose,Point of No Return,,,,2014-04-07,0,0,8,2,Courtney Act,LOW,0,1,0,0,8084,"West Hollywood, California",0,10,0,0.2,0.2,0.3,0,0.3,0,2,2,0,3,3,1,1,0.1
75,6,Darienne Lake,7,,0,0,0,0,0,1,1,0,0,1,0,0,0,2,3,1,0,0,1,1,7,04/07/2014,Glamazon by Colorevolution,Competition,Commercial,14,61,14,41,Rochester,New York,4,dariennelake,dariennelake,14,BTM2,0,S06,Glamazon by Colorevolution,,Design nails and hand modeling fruits,Laganja Estranja,,,BenDeLaCreme,Darienne Lake,,,,,Expose,Point of No Return,,,,2014-04-07,0,0,8,4,Darienne Lake,BTM,0,1,0,0,4348,"Rochester, New York",1,10,0.1,0.1,0.2,0.3,0.3,0.6,1,1,2,3,3,6,-6,-6,-0.6
62,6,Adore Delano,8,,,,,,,,,,,,,0,4,0,3,0,1,1,1,1,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,1,23,Azusa,California,2,adoredelano,AdoreDelano,14,SAFE,0,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,2,Adore Delano,SAFE,0,1,0,0,10864,"Azusa, California",2,10,0.2,0.3,0.5,0.2,0.2,0.4,2,3,5,2,2,4,2,2,0.2
63,6,BenDeLaCreme,8,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,2,31,Seattle,Washington,5,bendelacreme,bendelacreme,14,LOW,0,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,5,BenDeLaCreme,LOW,0,1,0,0,8302,"Seattle, Washington",3,10,0.4,0.2,0.6,0.1,0.2,0.3,4,2,6,2,1,3,3,3,0.3
64,6,Gia Gunn,8,,,,,,,,,,,,,1,3,0,2,0,1,0,0,0,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,3,23,Chicago,Illinois,10,gia_gunn,GiaGunn,14,,,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,10,Gia Gunn,NA,NA,0,NA,0,11087,"Chicago, Illinois",0,4,0.5,0,0.5,0,0.25,0.25,2,0,2,1,0,1,0,0,0
65,6,Laganja Estranja,8,,1,1,0,0,0,1,1,0,0,1,0,0,0,0,3,0,1,0,0,1,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,4,24,Van Nuys,California,8,laganjaestranja,LaganjaEstranja,14,ELIM,1,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,8,Laganja Estranja,BTM,1,1,0,0,10589,"Van Nuys, California",2,7,0,0.142857143,0.142857143,0,0.285714286,0.285714286,0,1,1,2,0,2,-2,-2,-0.285714286
66,6,April Carrión,8,,,,,,,,,,,,,0,2,0,1,1,0,0,0,0,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,5,24,Guaynabo,Puerto Rico,11,aprilcarrion,ApriLcarrion,14,,,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,
67,6,Kelly Mantle,8,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,6,37,Los Angeles,California,13,kellymantle,thekellymantle,14,,,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,13,Kelly Mantle,NA,NA,0,NA,0,6034,"Los Angeles, California",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
68,6,Vivacious,8,,,,,,,,,,,,,0,1,0,2,1,0,0,0,0,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,7,40,New York,New York,12,vivaciousnyc,VivaciousNYC,14,,,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,12,Vivacious,NA,NA,0,NA,0,5179,"New York, New York",0,2,0,0,0,0,1,1,0,0,0,2,0,2,-4,-4,-2
69,6,Bianca Del Rio,8,,,,,,,,,,,,,0,2,0,0,1,0,1,0,0,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,8,36,New Orleans,Louisiana,1,thebiancadelrio,TheBiancaDelRio,14,WIN,0,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,1,Bianca Del Rio,WIN,0,1,0,0,5656,"New Orleans, Louisiana",1,10,0.4,0.3,0.7,0,0,0,4,3,7,0,0,0,10,10,1
70,6,Trinity K. Bonet,8,,,,,,,,,,,,,0,1,0,1,1,1,0,1,1,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,9,22,Atlanta,Georgia,7,trinitykbonet,trinitykbonet,14,HIGH,0,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,7,Trinity K. Bonet,HIGH,0,1,0,0,11353,"Atlanta, Georgia",1,8,0.375,0,0.375,0,0.375,0.375,3,0,3,3,0,3,-3,-3,-0.375
71,6,Joslyn Fox,8,,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,1,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,10,26,Worcester,Massachusetts,6,joslynfox,Joslyn_Fox,14,BTM2,0,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,6,Joslyn Fox,BTM,0,1,1,0,9704,"Worcester, Massachusetts",1,9,0.111111111,0,0.111111111,0.333333333,0.222222222,0.555555556,1,0,1,2,3,5,-6,-6,-0.666666667
72,6,Milk,8,,,,,,,,,,,,,0,0,0,2,1,0,0,0,0,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,11,25,New York,New York,9,bigandmilky,bigandmilky,14,,,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,9,Milk,NA,NA,0,NA,0,10035,"New York, New York",1,5,0.2,0,0.2,0.2,0.2,0.4,1,0,1,1,1,2,-2,-2,-0.4
73,6,Magnolia Crawford,8,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,12,27,Seattle,Washington,13,magnoliaisme,magnoliaisme,14,,,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,13,Magnolia Crawford,NA,NA,0,NA,0,9235,"Seattle, Washington",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
74,6,Courtney Act,8,,,,,,,,,,,,,0,0,0,2,1,0,1,0,0,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,13,31,West Hollywood,California,2,courtneyact,courtneyact,14,SAFE,0,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,2,Courtney Act,SAFE,0,1,0,0,8084,"West Hollywood, California",0,10,0,0.2,0.2,0.3,0,0.3,0,2,2,0,3,3,1,1,0.1
75,6,Darienne Lake,8,,,,,,,,,,,,,0,0,2,3,1,0,0,1,1,8,04/07/2014,Drag Queens of Comedy,Competition,Comedy,14,61,14,41,Rochester,New York,4,dariennelake,dariennelake,14,HIGH,0,S06,Drag Queens of Comedy,,Lip-sync to a RuPaul song upside down,Joslyn Fox,,,Laganja Estranja,Joslyn Fox,,,,,P!nk,Stupid Girls,Laganja Estranja,,,2014-04-07,0,0,8,4,Darienne Lake,HIGH,0,1,0,0,4348,"Rochester, New York",1,10,0.1,0.1,0.2,0.3,0.3,0.6,1,1,2,3,3,6,-6,-6,-0.6
62,6,Adore Delano,9,,0,0,0,0,0,1,1,0,0,1,0,0,4,0,3,0,1,1,1,1,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,1,23,Azusa,California,2,adoredelano,AdoreDelano,14,BTM2,0,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,2,Adore Delano,BTM,0,1,0,0,10864,"Azusa, California",2,10,0.2,0.3,0.5,0.2,0.2,0.4,2,3,5,2,2,4,2,2,0.2
63,6,BenDeLaCreme,9,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,2,31,Seattle,Washington,5,bendelacreme,bendelacreme,14,HIGH,0,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,5,BenDeLaCreme,HIGH,0,1,1,0,8302,"Seattle, Washington",3,10,0.4,0.2,0.6,0.1,0.2,0.3,4,2,6,2,1,3,3,3,0.3
64,6,Gia Gunn,9,,,,,,,,,,,,,1,3,0,2,0,1,0,0,0,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,3,23,Chicago,Illinois,10,gia_gunn,GiaGunn,14,,,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,10,Gia Gunn,NA,NA,0,NA,0,11087,"Chicago, Illinois",0,4,0.5,0,0.5,0,0.25,0.25,2,0,2,1,0,1,0,0,0
65,6,Laganja Estranja,9,,,,,,,,,,,,,0,0,0,3,0,1,0,0,1,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,4,24,Van Nuys,California,8,laganjaestranja,LaganjaEstranja,14,,,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,8,Laganja Estranja,NA,NA,0,NA,0,10589,"Van Nuys, California",2,7,0,0.142857143,0.142857143,0,0.285714286,0.285714286,0,1,1,2,0,2,-2,-2,-0.285714286
66,6,April Carrión,9,,,,,,,,,,,,,0,2,0,1,1,0,0,0,0,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,5,24,Guaynabo,Puerto Rico,11,aprilcarrion,ApriLcarrion,14,,,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,
67,6,Kelly Mantle,9,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,6,37,Los Angeles,California,13,kellymantle,thekellymantle,14,,,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,13,Kelly Mantle,NA,NA,0,NA,0,6034,"Los Angeles, California",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
68,6,Vivacious,9,,,,,,,,,,,,,0,1,0,2,1,0,0,0,0,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,7,40,New York,New York,12,vivaciousnyc,VivaciousNYC,14,,,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,12,Vivacious,NA,NA,0,NA,0,5179,"New York, New York",0,2,0,0,0,0,1,1,0,0,0,2,0,2,-4,-4,-2
69,6,Bianca Del Rio,9,,,,,,,,,,,,,0,2,0,0,1,0,1,0,0,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,8,36,New Orleans,Louisiana,1,thebiancadelrio,TheBiancaDelRio,14,SAFE,0,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,1,Bianca Del Rio,SAFE,0,1,0,0,5656,"New Orleans, Louisiana",1,10,0.4,0.3,0.7,0,0,0,4,3,7,0,0,0,10,10,1
70,6,Trinity K. Bonet,9,,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,9,22,Atlanta,Georgia,7,trinitykbonet,trinitykbonet,14,ELIM,1,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,7,Trinity K. Bonet,BTM,1,1,0,0,11353,"Atlanta, Georgia",1,8,0.375,0,0.375,0,0.375,0.375,3,0,3,3,0,3,-3,-3,-0.375
71,6,Joslyn Fox,9,,,,,,,,,,,,,0,0,0,2,0,0,1,0,1,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,10,26,Worcester,Massachusetts,6,joslynfox,Joslyn_Fox,14,LOW,0,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,6,Joslyn Fox,LOW,0,1,0,0,9704,"Worcester, Massachusetts",1,9,0.111111111,0,0.111111111,0.333333333,0.222222222,0.555555556,1,0,1,2,3,5,-6,-6,-0.666666667
72,6,Milk,9,,,,,,,,,,,,,0,0,0,2,1,0,0,0,0,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,11,25,New York,New York,9,bigandmilky,bigandmilky,14,,,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,9,Milk,NA,NA,0,NA,0,10035,"New York, New York",1,5,0.2,0,0.2,0.2,0.2,0.4,1,0,1,1,1,2,-2,-2,-0.4
73,6,Magnolia Crawford,9,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,12,27,Seattle,Washington,13,magnoliaisme,magnoliaisme,14,,,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,13,Magnolia Crawford,NA,NA,0,NA,0,9235,"Seattle, Washington",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
74,6,Courtney Act,9,,,,,,,,,,,,,0,0,0,2,1,0,1,0,0,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,13,31,West Hollywood,California,2,courtneyact,courtneyact,14,WIN,0,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,2,Courtney Act,WIN,0,1,0,0,8084,"West Hollywood, California",0,10,0,0.2,0.2,0.3,0,0.3,0,2,2,0,3,3,1,1,0.1
75,6,Darienne Lake,9,,,,,,,,,,,,,0,0,2,3,1,0,0,1,1,9,04/14/2014,Drag Queens of Talk,Competition,Talk Show,14,61,14,41,Rochester,New York,4,dariennelake,dariennelake,14,SAFE,0,S06,Drag Queens of Talk,,“Hung Men” hangman challenge,BenDeLaCreme,,,Adore Delano,Trinity K. Bonet,,,,,Paul Abdul,Vibeology,Trinity K. Bonet,,,2014-04-14,0,0,7,4,Darienne Lake,SAFE,0,1,0,0,4348,"Rochester, New York",1,10,0.1,0.1,0.2,0.3,0.3,0.6,1,1,2,3,3,6,-6,-6,-0.6
62,6,Adore Delano,10,,0,0,0,0,0,1,1,0,0,1,0,0,4,0,3,0,1,1,1,1,10,04/21/2014,Drag My Wedding,Competition,Makeover,14,61,1,23,Azusa,California,2,adoredelano,AdoreDelano,14,BTM2,0,S06,Drag My Wedding,,Abstract painting with bodies for marriage equality,Bianca Del Rio,,,Joslyn Fox,Adore Delano,,,,,Aretha Franklin,Think,Joslyn Fox,,,2014-04-21,0,0,6,2,Adore Delano,BTM,0,1,0,0,10864,"Azusa, California",2,10,0.2,0.3,0.5,0.2,0.2,0.4,2,3,5,2,2,4,2,2,0.2
63,6,BenDeLaCreme,10,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,10,04/21/2014,Drag My Wedding,Competition,Makeover,14,61,2,31,Seattle,Washington,5,bendelacreme,bendelacreme,14,HIGH,0,S06,Drag My Wedding,,Abstract painting with bodies for marriage equality,Bianca Del Rio,,,Joslyn Fox,Adore Delano,,,,,Aretha Franklin,Think,Joslyn Fox,,,2014-04-21,0,0,6,5,BenDeLaCreme,HIGH,0,1,0,0,8302,"Seattle, Washington",3,10,0.4,0.2,0.6,0.1,0.2,0.3,4,2,6,2,1,3,3,3,0.3
64,6,Gia Gunn,10,,,,,,,,,,,,,1,3,0,2,0,1,0,0,0,10,04/21/2014,Drag My Wedding,Competition,Makeover,14,61,3,23,Chicago,Illinois,10,gia_gunn,GiaGunn,14,,,S06,Drag My Wedding,,Abstract painting with bodies for marriage equality,Bianca Del Rio,,,Joslyn Fox,Adore Delano,,,,,Aretha Franklin,Think,Joslyn Fox,,,2014-04-21,0,0,6,10,Gia Gunn,NA,NA,0,NA,0,11087,"Chicago, Illinois",0,4,0.5,0,0.5,0,0.25,0.25,2,0,2,1,0,1,0,0,0
65,6,Laganja Estranja,10,,,,,,,,,,,,,0,0,0,3,0,1,0,0,1,10,04/21/2014,Drag My Wedding,Competition,Makeover,14,61,4,24,Van Nuys,California,8,laganjaestranja,LaganjaEstranja,14,,,S06,Drag My Wedding,,Abstract painting with bodies for marriage equality,Bianca Del Rio,,,Joslyn Fox,Adore Delano,,,,,Aretha Franklin,Think,Joslyn Fox,,,2014-04-21,0,0,6,8,Laganja Estranja,NA,NA,0,NA,0,10589,"Van Nuys, California",2,7,0,0.142857143,0.142857143,0,0.285714286,0.285714286,0,1,1,2,0,2,-2,-2,-0.285714286
66,6,April Carrión,10,,,,,,,,,,,,,0,2,0,1,1,0,0,0,0,10,04/21/2014,Drag My Wedding,Competition,Makeover,14,61,5,24,Guaynabo,Puerto Rico,11,aprilcarrion,ApriLcarrion,14,,,S06,Drag My Wedding,,Abstract painting with bodies for marriage equality,Bianca Del Rio,,,Joslyn Fox,Adore Delano,,,,,Aretha Franklin,Think,Joslyn Fox,,,2014-04-21,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
67,6,Kelly Mantle,10,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,10,04/21/2014,Drag My Wedding,Competition,Makeover,14,61,6,37,Los Angeles,California,13,kellymantle,thekellymantle,14,,,S06,Drag My Wedding,,Abstract painting with bodies for marriage equality,Bianca Del Rio,,,Joslyn Fox,Adore Delano,,,,,Aretha Franklin,Think,Joslyn Fox,,,2014-04-21,0,0,6,13,Kelly Mantle,NA,NA,0,NA,0,6034,"Los Angeles, California",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
68,6,Vivacious,10,,,,,,,,,,,,,0,1,0,2,1,0,0,0,0,10,04/21/2014,Drag My Wedding,Competition,Makeover,14,61,7,40,New York,New York,12,vivaciousnyc,VivaciousNYC,14,,,S06,Drag My Wedding,,Abstract painting with bodies for marriage equality,Bianca Del Rio,,,Joslyn Fox,Adore Delano,,,,,Aretha Franklin,Think,Joslyn Fox,,,2014-04-21,0,0,6,12,Vivacious,NA,NA,0,NA,0,5179,"New York, New York",0,2,0,0,0,0,1,1,0,0,0,2,0,2,-4,-4,-2
69,6,Bianca Del Rio,10,,,,,,,,,,,,,0,2,0,0,1,0,1,0,0,10,04/21/2014,Drag My Wedding,Competition,Makeover,14,61,8,36,New Orleans,Louisiana,1,thebiancadelrio,TheBiancaDelRio,14,WIN,0,S06,Drag My Wedding,,Abstract painting with bodies for marriage equality,Bianca Del Rio,,,Joslyn Fox,Adore Delano,,,,,Aretha Franklin,Think,Joslyn Fox,,,2014-04-21,0,0,6,1,Bianca Del Rio,WIN,0,1,1,0,5656,"New Orleans, Louisiana",1,10,0.4,0.3,0.7,0,0,0,4,3,7,0,0,0,10,10,1
